id,period,source_code,source_name,source_region,source_income,source_lending,source_G8G20,destination_code,destination_name,destination_region,destination_income,destination_lending,destination_G8G20,firm,firm_type,payment instrument,access point,speed actual,cc1 lcu amount,cc1 denomination amount,cc1 lcu code,cc1 lcu fee,cc1 lcu fx rate,cc1 fx margin,cc1 total cost %,cc2 lcu amount,cc2 denomination amount,cc2 lcu code,cc2 lcu fee,cc2 lcu fx rate,cc2 fx margin,cc2 total cost %,inter lcu bank fx,transparent,Standard Note,note2,receiving network coverage,pickup location,pickup method,date,corridor
620163420,2016_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Xoom,Money Transfer Operator,Bank account transfer,Internet,2 days,200,200,USD,5,18,2,5,500,500,USD,5,18,2,3,18,yes,Bank account payment,,High,Agent,Cash,11/May/2016,USAMEX
620163422,2016_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Ria,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,11,1,0,6,500,500,USD,17,1,0,3,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,Cash,12/May/2016,USANIC
620163433,2016_2Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Xoom,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,13,1,0,7,500,500,USD,23,1,0,5,1,yes,Card payment,,High,Agent,Cash,13/May/2016,USASLV
620163434,2016_2Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Xoom,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,8,1,0,4,500,500,USD,11,1,0,2,1,yes,Bank account payment,,High,Agent,Cash,13/May/2016,USASLV
620163447,2016_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,MoneyGram,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,4,18,2,4,500,500,USD,4,18,2,3,18,yes,Bank account payment,In this corridor all RSPs send and payout in USD. Ecuador has officially adopted the USD as its currency.,High,Agent,Cash,11/May/2016,USAMEX
620163448,2016_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Western Union,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,4,17,3,5,500,500,USD,4,17,3,3,18,yes,Bank account payment,In this corridor all RSPs send and payout in USD. Ecuador has officially adopted the USD as its currency.,High,Agent,Cash,11/May/2016,USAMEX
620163459,2016_2Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Lower middle income,IBRD,..,Western Union,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,8,8,2,6,500,500,USD,8,8,2,3,8,yes,,,High,Agent,Cash,12/May/2016,USAGTM
620163460,2016_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Cash,Agent,Same day,200,200,USD,8,1,0,4,500,500,USD,8,1,0,2,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,Cash,12/May/2016,USANIC
620163465,2016_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Xoom,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,13,1,0,7,500,500,USD,23,1,0,5,1,yes,Card payment,,High,Agent,Cash,12/May/2016,USANIC
620163473,2016_2Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Western Union,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,6,1,0,3,500,500,USD,9,1,0,2,1,yes,Bank account payment,,High,Agent,Cash,13/May/2016,USASLV
620163503,2016_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Ria,Money Transfer Operator,"Bank account transfer,Debit/credit card",Internet,3-5 days,200,200,USD,3,18,2,3,500,500,USD,3,18,2,2,18,yes,Bank account payment,,High,Agent,Cash,11/May/2016,USAMEX
620163507,2016_2Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,MoneyGram,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,6,1,0,3,500,500,USD,9,1,0,2,1,yes,Bank account payment,,Low,,Bank account,13/May/2016,USASLV
620163546,2016_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Western Union,Money Transfer Operator,Cash,Agent,3-5 days,200,200,USD,7,18,0,3,500,500,USD,7,18,0,1,18,yes,A negative exchange rate margin for this operator may be due to a promotion/special offer that the RSP had on at the time the information was collected.,,High,Agent,Cash,11/May/2016,USAMEX
620163550,2016_2Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Debit/credit card,Internet,3-5 days,200,200,USD,7,23,0,3,500,500,USD,10,23,0,2,23,yes,Bank account payment,,High,,Bank account,11/May/2016,USAHND
620163563,2016_2Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Ria,Money Transfer Operator,"Bank account transfer,Cash",Bank branch,Same day,200,200,USD,8,1,0,4,500,500,USD,8,1,0,2,1,yes,In this corridor all RSPs send and payout in USD. El Salvador has officially adopted the USD as its currency.,,High,,Bank account,13/May/2016,USASLV
620163602,2016_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,MoneyGram,Money Transfer Operator,Cash,Agent,Same day,200,200,USD,10,18,2,7,500,500,USD,10,18,2,4,18,yes,,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",High,,Bank account,11/May/2016,USAMEX
620163604,2016_2Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Ria,Money Transfer Operator,"Bank account transfer,Debit/credit card",Internet,Less than one hour,200,200,USD,15,1,0,8,500,500,USD,25,1,0,5,1,yes,In this corridor all RSPs send and payout in USD. El Salvador has officially adopted the USD as its currency.,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",High,Agent,Cash,13/May/2016,USASLV
620163707,2016_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,MoneyGram,Money Transfer Operator,"Bank account transfer,Debit/credit card",Internet,Less than one hour,200,200,USD,5,18,2,4,500,500,USD,5,18,2,3,18,yes,Card payment,,High,Agent,Cash,11/May/2016,USAMEX
620163708,2016_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Western Union,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,3,17,3,4,500,500,USD,3,17,3,3,18,yes,Bank account payment,,High,,Bank account,11/May/2016,USAMEX
620163709,2016_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Xoom,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,5,18,2,5,500,500,USD,13,18,2,5,18,yes,Bank account payment,,High,Agent,Cash,11/May/2016,USAMEX
620163743,2016_2Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Ria,Money Transfer Operator,"Bank account transfer,Debit/credit card",Internet,3-5 days,200,200,USD,3,1,0,2,500,500,USD,5,1,0,1,1,yes,In this corridor all RSPs send and payout in USD. El Salvador has officially adopted the USD as its currency.,,High,Agent,Cash,13/May/2016,USASLV
620163432,2016_2Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Viamericas,Money Transfer Operator,"Bank account transfer,Cash",Agent,Next day,200,200,USD,8,1,0,4,500,500,USD,8,1,0,2,1,yes,In this corridor all RSPs send and payout in USD. El Salvador has officially adopted the USD as its currency.,,High,,Bank account,13/May/2016,USASLV
620163445,2016_2Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Viamericas,Money Transfer Operator,"Bank account transfer,Cash",Agent,Same day,200,200,USD,8,23,0,4,500,500,USD,10,23,0,2,23,yes,A negative exchange rate margin for this operator may be due to a promotion/special offer that the RSP had on at the time the information was collected.,,High,,Bank account,11/May/2016,USAHND
620163461,2016_2Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Viamericas,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,9,1,0,5,500,500,USD,9,1,0,2,1,yes,In this corridor all RSPs send and payout in USD. El Salvador has officially adopted the USD as its currency.,,High,Home delivery,Cash,13/May/2016,USASLV
620163462,2016_2Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Viamericas,Money Transfer Operator,Cash,Agent,Next day,200,200,USD,8,1,0,4,500,500,USD,8,1,0,2,1,yes,In this corridor all RSPs send and payout in USD. El Salvador has officially adopted the USD as its currency.,,High,Home delivery,Cash,13/May/2016,USASLV
620163463,2016_2Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Viamericas,Money Transfer Operator,"Bank account transfer,Cash",Agent,Less than one hour,200,200,USD,9,1,0,5,500,500,USD,9,1,0,2,1,yes,In this corridor all RSPs send and payout in USD. El Salvador has officially adopted the USD as its currency.,,High,,Bank account,13/May/2016,USASLV
620163523,2016_2Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Viamericas,Money Transfer Operator,Bank account transfer,Agent,Next day,200,200,USD,8,1,0,4,500,500,USD,8,1,0,2,1,yes,In this corridor all RSPs send and payout in USD. El Salvador has officially adopted the USD as its currency.,,Low,,Bank account,13/May/2016,USASLV
620163524,2016_2Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Viamericas,Money Transfer Operator,Bank account transfer,Agent,Less than one hour,200,200,USD,9,1,0,5,500,500,USD,9,1,0,2,1,yes,In this corridor all RSPs send and payout in USD. El Salvador has officially adopted the USD as its currency.,,Low,,Bank account,13/May/2016,USASLV
620163525,2016_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Viamericas,Money Transfer Operator,Cash,Agent,Next day,200,200,USD,5,18,2,5,500,500,USD,5,18,2,3,18,yes,,,High,Agent,Cash,11/May/2016,USAMEX
620163526,2016_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Viamericas,Money Transfer Operator,Cash,Agent,Same day,200,200,USD,6,18,2,5,500,500,USD,6,18,2,3,18,yes,,,High,Agent,Cash,11/May/2016,USAMEX
920160732,2016_3Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,BAC San Jose,Bank,Bank account transfer,Internet,Next day,200,200,USD,5,1,0,3,500,500,USD,5,1,0,1,1,yes,,,Low,,Bank account (same/partner bank),28/Jul/2016,CRINIC
920160733,2016_3Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,BAC San Jose,Bank,"Bank account transfer,Cash",Bank branch,Next day,200,200,USD,10,1,0,5,500,500,USD,10,1,0,2,1,yes,,,High,Agent,Cash,28/Jul/2016,CRINIC
920160734,2016_3Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Citibank,Bank,"Bank account transfer,Cash",Bank branch,Next day,200,200,USD,3,1,0,2,500,500,USD,3,1,0,1,1,yes,,,High,,Bank account,28/Jul/2016,CRINIC
920160735,2016_3Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Citibank,Bank,Bank account transfer,Internet,Same day,200,200,USD,3,1,0,2,500,500,USD,3,1,0,1,1,yes,,,Low,,Bank account,28/Jul/2016,CRINIC
920160736,2016_3Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Giros Hispanas,Money Transfer Operator,Cash,Agent,Next day,200,200,USD,5,1,0,2,500,500,USD,11,1,0,2,1,yes,,,High,Home delivery,Cash,28/Jul/2016,CRINIC
920160737,2016_3Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Giros Hispanas,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,5,1,0,2,500,500,USD,11,1,0,2,1,yes,,,High,Agent,Cash,28/Jul/2016,CRINIC
920160738,2016_3Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,6,1,0,3,500,500,USD,13,1,0,3,1,yes,,,High,Agent,Cash,28/Jul/2016,CRINIC
920160739,2016_3Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Debit/credit card,Internet,3-5 days,200,200,USD,8,1,0,4,500,500,USD,8,1,0,2,1,yes,Bank account payment,,High,Agent,Cash,28/Jul/2016,CRINIC
920160740,2016_3Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Debit/credit card,Agent,Less than one hour,200,200,USD,15,1,0,8,500,500,USD,42,1,0,8,1,yes,Card payment,,High,Agent,Cash,28/Jul/2016,CRINIC
920160741,2016_3Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Teledolar,Money Transfer Operator,"Bank account transfer,Cash",Agent,Less than one hour,200,200,USD,6,1,0,3,500,500,USD,12,1,0,2,1,yes,,,High,,Bank account,28/Jul/2016,CRINIC
920160742,2016_3Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Teledolar,Money Transfer Operator,Cash,Agent,Next day,200,200,USD,6,1,0,3,500,500,USD,12,1,0,2,1,yes,,,High,Home delivery,Cash,28/Jul/2016,CRINIC
920160743,2016_3Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,4,1,0,2,500,500,USD,13,1,0,3,1,yes,,,High,Agent,Cash,28/Jul/2016,CRINIC
920161070,2016_3Q,ESP,Spain,..,High income,..,..,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,BBVA Dinero Express,Money Transfer Operator,Cash,Bank branch,Less than one hour,140,200,EUR,5,24,5,9,345,500,EUR,5,24,5,7,26,yes,,,High,,Cash,29/Jul/2016,ESPHND
920161071,2016_3Q,ESP,Spain,..,High income,..,..,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Europhil,Bank,Cash,Agent,Less than one hour,140,200,EUR,5,25,2,6,345,500,EUR,5,25,2,4,26,yes,,,High,Agent,Cash,29/Jul/2016,ESPHND
920161072,2016_3Q,ESP,Spain,..,High income,..,..,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Maccorp Exact Change,Money Transfer Operator,Cash,Agent,Less than one hour,140,200,EUR,6,24,5,10,345,500,EUR,6,24,5,7,26,yes,,,High,Agent,Cash,29/Jul/2016,ESPHND
920161073,2016_3Q,ESP,Spain,..,High income,..,..,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Cash,Agent,Less than one hour,140,200,EUR,5,25,3,6,345,500,EUR,5,25,3,4,26,yes,,,High,Agent,Cash,29/Jul/2016,ESPHND
